  -1.6732283e+00  -1.3385827e-02  -2.0009077e-07   1.8893426e-06   2.0286157e-06   4.8488268e-08  -1.4559376e-06  -2.1630214e-06  -4.7298843e-08  -1.4883882e-08  -1.8335183e-06  -1.4695025e-06   2.3709997e-08  -5.9486140e-08  -2.2835746e-06   2.8579412e-08   1.4332972e-06   1.1379968e-07   2.3911766e-06   2.4992164e-06   1.6526148e-07   1.3732807e-06
  -1.6732283e+00   1.3385827e-02  -1.3984262e-07   1.8948227e-06   2.0286158e-06  -4.8501604e-08  -1.4559376e-06  -2.1618789e-06   8.9852025e-08   1.4535380e-08  -1.8335184e-06  -1.4695026e-06  -2.2799679e-08   1.2228720e-07  -2.2810785e-06  -3.8983919e-08   1.4330513e-06  -1.1376978e-07   2.3911767e-06   2.5023108e-06  -1.1023398e-07   1.3641193e-06
  -1.6732283e+00   4.0157480e-02  -7.9366880e-08   1.8989887e-06   2.0249061e-06  -1.4578799e-07  -1.4571904e-06  -2.1532153e-06   2.2754399e-07   4.4444549e-08  -1.8349052e-06  -1.4698146e-06  -7.0356931e-08   3.0493140e-07  -2.2658852e-06  -1.0831494e-07   1.4317254e-06  -3.4289917e-07   2.3713472e-06   2.4770914e-06  -3.8823551e-07   1.3513416e-06
  -1.6732283e+00   6.6929134e-02  -1.8913884e-08   1.9023038e-06   2.0180191e-06  -2.4265603e-07  -1.4616274e-06  -2.1373434e-06   3.6406684e-07   7.4181583e-08  -1.8402032e-06  -1.4732894e-06  -1.1747036e-07   4.8525816e-07  -2.2379898e-06  -1.7688791e-07   1.4319578e-06  -5.6829762e-07   2.3317740e-06   2.4229397e-06  -6.6072261e-07   1.3388652e-06
  -1.6732283e+00   9.3700787e-02   4.1761781e-08   1.9039534e-06   2.0064044e-06  -3.3954817e-07  -1.4677429e-06  -2.1119607e-06   5.0020147e-07   1.0507571e-07  -1.8477152e-06  -1.4774762e-06  -1.6689963e-07   6.6399845e-07  -2.1945363e-06  -2.4898614e-07   1.4308855e-06  -7.9025500e-07   2.2679748e-06   2.3342086e-06  -9.2655962e-07   1.3212643e-06
  -1.6732283e+00   1.2047244e-01   1.0242571e-07   1.9045975e-06   1.9917880e-06  -4.3599954e-07  -1.4755441e-06  -2.0803884e-06   6.3511874e-07   1.3603654e-07  -1.8573992e-06  -1.4830493e-06  -2.1636499e-07   8.4008587e-07  -2.1406987e-06  -3.2095866e-07   1.4299286e-06  -1.0075550e-06   2.1881053e-06   2.2224788e-06  -1.1848734e-06   1.3020715e-06
  -1.6732283e+00   1.4724409e-01   1.6292476e-07   1.9042487e-06   1.9745004e-06  -5.3145841e-07  -1.4850900e-06  -2.0430854e-06   7.6739153e-07   1.6669850e-07  -1.8693027e-06  -1.4901480e-06  -2.6507219e-07   1.0107727e-06  -2.0773455e-06  -3.9133892e-07   1.4290112e-06  -1.2156361e-06   2.0939693e-06   2.0909301e-06  -1.4286133e-06   1.2820992e-06
  -1.6732283e+00   1.7401575e-01   2.2344891e-07   1.9022949e-06   1.9524728e-06  -6.2615838e-07  -1.4964273e-06  -1.9964397e-06   8.9718758e-07   1.9825737e-07  -1.8831260e-06  -1.4977070e-06  -3.1552484e-07   1.1757438e-06  -1.9984530e-06  -4.6404444e-07   1.4263662e-06  -1.4131352e-06   1.9764043e-06   1.9271052e-06  -1.6544927e-06   1.2570097e-06
  -1.6732283e+00   2.0078740e-01   2.8399115e-07   1.8990659e-06   1.9266991e-06  -7.2022892e-07  -1.5094785e-06  -1.9423348e-06   1.0249202e-06   2.3065442e-07  -1.8988402e-06  -1.5059342e-06  -3.6756261e-07   1.3359403e-06  -1.9071176e-06  -5.3889431e-07   1.4224273e-06  -1.6017524e-06   1.8401943e-06   1.7376566e-06  -1.8653911e-06   1.2277487e-06
  -1.6732283e+00   2.2755906e-01   3.4441258e-07   1.8950774e-06   1.8987536e-06  -8.1345759e-07  -1.5236360e-06  -1.8844336e-06   1.1503705e-06   2.6343632e-07  -1.9155940e-06  -1.5144116e-06  -4.2014857e-07   1.4912898e-06  -1.8097599e-06  -6.1426209e-07   1.4179328e-06  -1.7816065e-06   1.6957139e-06   1.5380060e-06  -2.0620713e-06   1.1965984e-06
  -1.6732283e+00   2.5433071e-01   4.0466715e-07   1.8893840e-06   1.8661966e-06  -9.0515629e-07  -1.5398444e-06  -1.8178210e-06   1.2715753e-06   2.9692137e-07  -1.9344830e-06  -1.5233361e-06  -4.7377639e-07   1.6374590e-06  -1.6986084e-06  -6.9059016e-07   1.4118889e-06  -1.9448688e-06   1.5315075e-06   1.3127164e-06  -2.2314155e-06   1.1609546e-06
  -1.6732283e+00   2.8110236e-01   4.6481107e-07   1.8822342e-06   1.8294637e-06  -9.9550592e-07  -1.5582088e-06  -1.7431390e-06   1.3887983e-06   3.3153630e-07  -1.9557548e-06  -1.5328951e-06  -5.2933306e-07   1.7747387e-06  -1.5747597e-06  -7.6914904e-07   1.4039094e-06  -2.0919650e-06   1.3494591e-06   1.0650397e-06  -2.3741847e-06   1.1198786e-06
  -1.6464567e+00  -4.1496063e-01  -1.0658463e-06   1.6203023e-06   1.5417496e-06   1.4045940e-06  -1.5656490e-06  -1.2521206e-06  -1.8442959e-06  -4.9136919e-07  -1.9335582e-06  -1.4366781e-06   7.7310387e-07  -2.2318672e-06  -8.2111024e-07   1.0792567e-06   1.1937373e-06   2.4866754e-06   2.1973390e-07  -4.3363682e-07   2.5671467e-06   1.0019152e-06
  -1.6464567e+00  -3.8818898e-01  -1.0103725e-06   1.6438639e-06   1.5940900e-06   1.3235124e-06  -1.5395479e-06  -1.3527534e-06  -1.7495508e-06  -4.5253600e-07  -1.9040441e-06  -1.4253805e-06   7.1097429e-07  -2.1409127e-06  -9.8082270e-07   9.9544990e-07   1.2101469e-06   2.4272701e-06   4.4552039e-07  -1.4813981e-07   2.5670520e-06   1.0433298e-06
  -1.6464567e+00  -3.6141732e-01  -9.5455230e-07   1.6658651e-06   1.6425764e-06   1.2408472e-06  -1.5141464e-06  -1.4464372e-06  -1.6507200e-06  -4.1564413e-07  -1.8745481e-06  -1.4119029e-06   6.5225516e-07  -2.0408857e-06  -1.1304468e-06   9.1560605e-07   1.2205124e-06   2.3508475e-06   6.5950692e-07   1.2648941e-07   2.5392192e-06   1.0744248e-06
  -1.6464567e+00  -3.3464567e-01  -8.9818138e-07   1.6864396e-06   1.6877310e-06   1.1559068e-06  -1.4894632e-06  -1.5344340e-06  -1.5465998e-06  -3.7951805e-07  -1.8454494e-06  -1.3973821e-06   5.9460458e-07  -1.9303170e-06  -1.2725535e-06   8.3632163e-07   1.2277277e-06   2.2561836e-06   8.6611133e-07   3.9685601e-07   2.4833641e-06   1.1000001e-06
  -1.6464567e+00  -3.0787402e-01  -8.4128515e-07   1.7057891e-06   1.7297077e-06   1.0689500e-06  -1.4659592e-06  -1.6171729e-06  -1.4375029e-06  -3.4404066e-07  -1.8173670e-06  -1.3827909e-06   5.3788722e-07  -1.8096956e-06  -1.4077378e-06   7.5758687e-07   1.2331874e-06   2.1441805e-06   1.0660233e-06   6.6336835e-07   2.4013249e-06   1.1221279e-06
  -1.6464567e+00  -2.8110236e-01  -7.8403874e-07   1.7242174e-06   1.7686163e-06   9.8082399e-07  -1.4450656e-06  -1.6937666e-06  -1.3246688e-06  -3.0986428e-07  -1.7923832e-06  -1.3698566e-06   4.8350017e-07  -1.6806841e-06  -1.5334500e-06   6.8174096e-07   1.2379557e-06   2.0164739e-06   1.2535564e-06   9.1650078e-07   2.2934303e-06   1.1407525e-06
  -1.6464567e+00  -2.5433071e-01  -7.2641050e-07   1.7415661e-06   1.8041431e-06   8.9130171e-07  -1.4267287e-06  -1.7640790e-06  -1.2076336e-06  -2.7683793e-07  -1.7701312e-06  -1.3583204e-06   4.3114282e-07  -1.5423965e-06  -1.6497021e-06   6.0825326e-07   1.2418985e-06   1.8714912e-06   1.4292474e-06   1.1574544e-06   2.1576631e-06   1.1559507e-06
  -1.6464567e+00  -2.2755906e-01  -6.6850355e-07   1.7579010e-06   1.8366967e-06   8.0082787e-07  -1.4099902e-06  -1.8282487e-06  -1.0878770e-06  -2.4494102e-07  -1.7500420e-06  -1.3475643e-06   3.8083099e-07  -1.3979408e-06  -1.7562592e-06   5.3740131e-07   1.2445309e-06   1.7149079e-06   1.5915718e-06   1.3824087e-06   2.0021752e-06   1.1674371e-06
  -1.6464567e+00  -2.0078740e-01  -6.1033483e-07   1.7729448e-06   1.8653876e-06   7.0939070e-07  -1.3949200e-06  -1.8847239e-06  -9.6518232e-07  -2.1415249e-07  -1.7319696e-06  -1.3374542e-06   3.3255639e-07  -1.2468606e-06  -1.8504244e-06   4.6927307e-07   1.2455538e-06   1.5457210e-06   1.7364287e-06   1.5851601e-06   1.8250453e-06   1.1750888e-06
  -1.6464567e+00  -1.7401575e-01  -5.5187460e-07   1.7868057e-06   1.8905570e-06   6.1685380e-07  -1.3814290e-06  -1.9342051e-06  -8.3936174e-07  -1.8420957e-07  -1.7158598e-06  -1.3281196e-06   2.8576392e-07  -1.0888902e-06  -1.9334514e-06   4.0295864e-07   1.2452272e-06   1.3637050e-06   1.8657827e-06   1.7687924e-06   1.6262080e-06   1.1794104e-06
  -1.6464567e+00  -1.4724409e-01  -4.9311472e-07   1.7996318e-06   1.9127864e-06   5.2339895e-07  -1.3694897e-06  -1.9779808e-06  -7.1117672e-07  -1.5439499e-07  -1.7014628e-06  -1.3196607e-06   2.3907860e-07  -9.2599832e-07  -2.0072893e-06   3.3645820e-07   1.2449589e-06   1.1726088e-06   1.9818739e-06   1.9349001e-06   1.4124815e-06   1.1822716e-06
  -1.6464567e+00  -1.2047244e-01  -4.3401995e-07   1.8110645e-06   1.9311625e-06   4.2920726e-07  -1.3593476e-06  -2.0142588e-06  -5.8095068e-07  -1.2515026e-07  -1.6888058e-06  -1.3117994e-06   1.9343240e-07  -7.5863303e-07  -2.0689489e-06   2.7129880e-07   1.2444584e-06   9.7269713e-07   2.0799195e-06   2.0761739e-06   1.1838557e-06   1.1827084e-06
  -1.6464567e+00  -9.3700787e-02  -3.7464314e-07   1.8209338e-06   1.9449979e-06   3.3438124e-07  -1.3514317e-06  -2.0414912e-06  -4.4875682e-07  -9.7043741e-08  -1.6785669e-06  -1.3049183e-06   1.4996779e-07  -5.8663099e-07  -2.1156600e-06   2.0927711e-07   1.2431951e-06   7.6331166e-07   2.1557258e-06   2.1870067e-06   9.3862872e-07   1.1797179e-06
  -1.6464567e+00  -6.6929134e-02  -3.1512881e-07   1.8300342e-06   1.9561101e-06   2.3910217e-07  -1.3456605e-06  -2.0629589e-06  -3.1545726e-07  -6.8883622e-08  -1.6712341e-06  -1.3002683e-06   1.0630706e-07  -4.1230411e-07  -2.1520346e-06   1.4679599e-07   1.2426949e-06   5.4943436e-07   2.2155504e-06   2.2750595e-06   6.8571619e-07   1.1761154e-06
  -1.6464567e+00  -4.0157480e-02  -2.5548992e-07   1.8384051e-06   1.9641780e-06   1.4327917e-07  -1.3429284e-06  -2.0778289e-06  -1.8077843e-07  -4.0759789e-08  -1.6679598e-06  -1.2990295e-06   6.2625878e-08  -2.3503349e-07  -2.1763335e-06   8.4114359e-08   1.2438685e-06   3.2977053e-07   2.2566604e-06   2.3360846e-06   4.2280350e-07   1.1729418e-06
  -1.6464567e+00  -1.3385827e-02  -1.9582570e-07   1.8455086e-06   1.9683414e-06   4.7543091e-08  -1.3424040e-06  -2.0846982e-06  -4.6116682e-08  -1.3416867e-08  -1.6674441e-06  -1.2995779e-06   2.0546594e-08  -5.7423626e-08  -2.1869129e-06   2.3997665e-08   1.2452378e-06   1.0859934e-07   2.2766363e-06   2.3670323e-06   1.5641353e-07   1.1684617e-06
  -1.6464567e+00   1.3385827e-02  -1.3619619e-07   1.8509132e-06   1.9683414e-06  -4.7554924e-08  -1.3424040e-06  -2.0835161e-06   8.7109884e-08   1.3099987e-08  -1.6674442e-06  -1.2995868e-06  -1.9740299e-08   1.1754587e-07  -2.1845184e-06  -3.3047621e-08   1.2450647e-06  -1.0856896e-07   2.2766364e-06   2.3699795e-06  -1.0430136e-07   1.1609624e-06
  -1.6464567e+00   4.0157480e-02  -7.6214045e-08   1.8547021e-06   1.9641782e-06  -1.4329097e-07  -1.3429283e-06  -2.0744568e-06   2.2166105e-07   4.0439272e-08  -1.6679603e-06  -1.2990380e-06  -6.1824596e-08   2.9486162e-07  -2.1690896e-06  -9.3155696e-08   1.2433361e-06  -3.2974874e-07   2.2566607e-06   2.3450693e-06  -3.7125212e-07   1.1494613e-06
  -1.6464567e+00   6.6929134e-02  -1.6042750e-08   1.8572051e-06   1.9561104e-06  -2.3911389e-07  -1.3456604e-06  -2.0572674e-06   3.5606501e-07   6.8564362e-08  -1.6712349e-06  -1.3002715e-06  -1.0550894e-07   4.7144460e-07  -2.1399455e-06  -1.5583010e-07   1.2417992e-06  -5.4942086e-07   2.2155510e-06   2.2899211e-06  -6.3541190e-07   1.1358837e-06
  -1.6464567e+00   9.3700787e-02   4.4088628e-08   1.8588012e-06   1.9449983e-06  -3.3439288e-07  -1.3514316e-06  -2.0330221e-06   4.8890434e-07   9.6739378e-08  -1.6785680e-06  -1.3049153e-06  -1.4917143e-07   6.4466645e-07  -2.0987934e-06  -2.1831533e-07   1.2419667e-06  -7.6330007e-07   2.1557263e-06   2.2072518e-06  -8.9028543e-07   1.1228195e-06
  -1.6464567e+00   1.2047244e-01   1.0419063e-07   1.8594644e-06   1.9311629e-06  -4.2921894e-07  -1.3593474e-06  -2.0026798e-06   6.2048959e-07   1.2486728e-07  -1.6888072e-06  -1.3117888e-06  -1.9264419e-07   8.1523140e-07  -2.0473738e-06  -2.8035039e-07   1.2428973e-06  -9.7268488e-07   2.0799204e-06   2.1014337e-06  -1.1380790e-06   1.1093185e-06
  -1.6464567e+00   1.4724409e-01   1.6433625e-07   1.8586591e-06   1.9127869e-06  -5.2341073e-07  -1.3694896e-06  -1.9634684e-06   7.4994254e-07   1.5411867e-07  -1.7014645e-06  -1.3196552e-06  -2.3829729e-07   9.8077884e-07  -1.9811440e-06  -3.4552150e-07   1.2429090e-06  -1.1725959e-06   1.9818751e-06   1.9650536e-06  -1.3698696e-06   1.0916459e-06
  -1.6464567e+00   1.7401575e-01   2.2443549e-07   1.8566659e-06   1.8905577e-06  -6.1686712e-07  -1.3814288e-06  -1.9170925e-06   8.7723831e-07   1.8392996e-07  -1.7158618e-06  -1.3281468e-06  -2.8498079e-07   1.1415659e-06  -1.9028666e-06  -4.1203634e-07   1.2424398e-06  -1.3636922e-06   1.8657738e-06   1.8039460e-06  -1.5872213e-06   1.0713364e-06
  -1.6464567e+00   2.0078740e-01   2.8440330e-07   1.8536910e-06   1.8653883e-06  -7.0940344e-07  -1.3949198e-06  -1.8651609e-06   1.0020754e-06   2.1386869e-07  -1.7319719e-06  -1.3375275e-06  -3.3176089e-07   1.2972123e-06  -1.8155303e-06  -4.7836776e-07   1.2419440e-06  -1.5457081e-06   1.7364051e-06   1.6251119e-06  -1.7900404e-06   1.0497710e-06
  -1.6464567e+00   2.2755906e-01   3.4429074e-07   1.8493729e-06   1.8366975e-06  -8.0082714e-07  -1.4099900e-06  -1.8062552e-06   1.1236502e-06   2.4464031e-07  -1.7500446e-06  -1.3476522e-06  -3.8001213e-07   1.4456936e-06  -1.7172396e-06  -5.4649828e-07   1.2403475e-06  -1.7148951e-06   1.5915542e-06   1.4264317e-06  -1.9714694e-06   1.0245183e-06
  -1.6464567e+00   2.5433071e-01   4.0415448e-07   1.8436323e-06   1.8041440e-06  -8.9126589e-07  -1.4267284e-06  -1.7396936e-06   1.2421416e-06   2.7650230e-07  -1.7701272e-06  -1.3583721e-06  -4.3027681e-07   1.5872639e-06  -1.6067410e-06  -6.1732821e-07   1.2374495e-06  -1.8714783e-06   1.4292463e-06   1.2049166e-06  -2.1315274e-06   9.9480937e-07
  -1.6464567e+00   2.8110236e-01   4.6398669e-07   1.8369090e-06   1.7686173e-06  -9.8077894e-07  -1.4450653e-06  -1.6670547e-06   1.3577916e-06   3.0947650e-07  -1.7923685e-06  -1.3699398e-06  -4.8260506e-07   1.7224045e-06  -1.4866551e-06  -6.9081237e-07   1.2331068e-06  -2.0164610e-06   1.2535535e-06   9.6677485e-07  -2.2722169e-06   9.6080276e-07
  -1.6464567e+00   3.0787402e-01   5.2360931e-07   1.8290235e-06   1.7297088e-06  -1.0689123e-06  -1.4659588e-06  -1.5881977e-06   1.4690677e-06   3.4364580e-07  -1.8173731e-06  -1.3828761e-06  -5.3695842e-07   1.8479141e-06  -1.3574267e-06  -7.6662340e-07   1.2277974e-06  -2.1441677e-06   1.0660119e-06   7.1603978e-07  -2.3857181e-06   9.2301403e-07
  -1.6464567e+00   3.3464567e-01   5.8307982e-07   1.8201336e-06   1.6877322e-06  -1.1559035e-06  -1.4894628e-06  -1.5032400e-06   1.5764093e-06   3.7912595e-07  -1.8454335e-06  -1.3974091e-06  -5.9364127e-07   1.9646956e-06  -1.2189272e-06  -8.4530434e-07   1.2215850e-06  -2.2561707e-06   8.6610271e-07   4.5137133e-07  -2.4739062e-06   8.8118456e-07
  -1.6464567e+00   3.6141732e-01   6.4224035e-07   1.8099608e-06   1.6425777e-06  -1.2408595e-06  -1.5141460e-06  -1.4131402e-06   1.6787711e-06   4.1526537e-07  -1.8746101e-06  -1.4118811e-06  -6.5125959e-07   2.0712321e-06  -1.0738405e-06  -9.2453818e-07   1.2138689e-06  -2.3508347e-06   6.5950747e-07   1.8237930e-07  -2.5359286e-06   8.3609725e-07
  -1.6464567e+00   3.8818898e-01   7.0111439e-07   1.7984731e-06   1.5940914e-06  -1.3235296e-06  -1.5395475e-06  -1.3175103e-06   1.7761236e-06   4.5215169e-07  -1.9043473e-06  -1.4253490e-06  -7.0997990e-07   2.1670231e-06  -9.2154644e-07  -1.0044169e-06   1.2032222e-06  -2.4272572e-06   4.4552399e-07  -9.1501520e-08  -2.5697680e-06   7.8576576e-07
  -1.6464567e+00   4.1496063e-01   7.5993644e-07   1.7856022e-06   1.5417510e-06  -1.4046068e-06  -1.5656485e-06  -1.2150661e-06   1.8696062e-06   4.9098084e-07  -1.9344024e-06  -1.4367123e-06  -7.7214512e-07   2.2534963e-06  -7.5944144e-07  -1.0882914e-06   1.1868271e-06  -2.4866625e-06   2.1974858e-07  -3.7680949e-07  -2.5759162e-06   7.2455302e-07
  -1.6196850e+00  -4.9527559e-01  -1.2171131e-06   1.5005193e-06   1.3091978e-06   1.6109463e-06  -1.5484971e-06  -8.5485865e-07  -2.0435074e-06  -5.8088720e-07  -1.8839258e-06  -1.3305338e-06   8.9873343e-07  -2.3485570e-06  -2.4457807e-07   1.2244234e-06   9.9960149e-07   2.4237732e-06  -5.2329744e-07  -1.2827777e-06   2.2415739e-06   7.2416795e-07
  -1.6196850e+00  -4.6850394e-01  -1.1630504e-06   1.5261602e-06   1.3688401e-06   1.5357479e-06  -1.5151654e-06  -9.6722992e-07  -1.9659660e-06  -5.3840121e-07  -1.8448924e-06  -1.3146945e-06   8.3105543e-07  -2.2937682e-06  -4.1619774e-07   1.1358693e-06   1.0172803e-06   2.4245833e-06  -2.9492918e-07  -1.0175256e-06   2.3265079e-06   7.7393447e-07
  -1.6196850e+00  -4.4173228e-01  -1.1086903e-06   1.5511432e-06   1.4262130e-06   1.4591152e-06  -1.4836131e-06  -1.0759013e-06  -1.8839166e-06  -4.9744747e-07  -1.8082038e-06  -1.2991660e-06   7.6588490e-07  -2.2290495e-06  -5.8376127e-07   1.0498015e-06   1.0327835e-06   2.4085636e-06  -6.8125392e-08  -7.4750995e-07   2.3875120e-06   8.1849090e-07
  -1.6196850e+00  -4.1496063e-01  -1.0541265e-06   1.5756246e-06   1.4811752e-06   1.3812271e-06  -1.4544639e-06  -1.1803324e-06  -1.7974244e-06  -4.5821295e-07  -1.7750149e-06  -1.2849303e-06   7.0358447e-07  -2.1535809e-06  -7.4622821e-07   9.6687011e-07   1.0470629e-06   2.3735825e-06   1.5546795e-07  -4.7450805e-07   2.4205403e-06   8.5842382e-07
  -1.6196850e+00  -3.8818898e-01  -9.9903966e-07   1.5987920e-06   1.5328016e-06   1.3014121e-06  -1.4270080e-06  -1.2790561e-06  -1.7056207e-06  -4.2115014e-07  -1.7430085e-06  -1.2699311e-06   6.4501739e-07  -2.0671969e-06  -9.0157302e-07   8.8827184e-07   1.0567625e-06   2.3195343e-06   3.7297373e-07  -2.0253731e-07   2.4250281e-06   8.8984891e-07
  -1.6196850e+00  -3.6141732e-01  -9.4348924e-07   1.6204272e-06   1.5809874e-06   1.2198385e-06  -1.4000507e-06  -1.3718935e-06  -1.6096662e-06  -3.8578039e-07  -1.7104263e-06  -1.2527880e-06   5.8941013e-07  -1.9723144e-06  -1.0488810e-06   8.1307775e-07   1.0608294e-06   2.2502412e-06   5.8183886e-07   6.2713641e-08   2.4055544e-06   9.1222329e-07
  -1.6196850e+00  -3.3464567e-01  -8.8772163e-07   1.6413341e-06   1.6267201e-06   1.1367747e-06  -1.3752975e-06  -1.4599180e-06  -1.5092521e-06  -3.5147790e-07  -1.6808757e-06  -1.2368338e-06   5.3551548e-07  -1.8679403e-06  -1.1895665e-06   7.3971109e-07   1.0646553e-06   2.1642127e-06   7.8397424e-07   3.2430822e-07   2.3600461e-06   9.3191557e-07
  -1.6196850e+00  -3.0787402e-01  -8.3141523e-07   1.6612225e-06   1.6694852e-06   1.0515186e-06  -1.3526504e-06  -1.5427419e-06  -1.4031722e-06  -3.1793037e-07  -1.6541283e-06  -1.2223064e-06   4.8272917e-07  -1.7521783e-06  -1.3236263e-06   6.6725026e-07   1.0686486e-06   2.0588887e-06   9.8013412e-07   5.8396552e-07   2.2857868e-06   9.5010914e-07
  -1.6196850e+00  -2.8110236e-01  -7.7481679e-07   1.6799806e-06   1.7088854e-06   9.6528692e-07  -1.3317203e-06  -1.6193446e-06  -1.2940797e-06  -2.8596831e-07  -1.6289410e-06  -1.2079742e-06   4.3293886e-07  -1.6294159e-06  -1.4481364e-06   5.9880147e-07   1.0701278e-06   1.9401007e-06   1.1638865e-06   8.2968196e-07   2.1892549e-06   9.6306723e-07
  -1.6196850e+00  -2.5433071e-01  -7.1775335e-07   1.6974170e-06   1.7444293e-06   8.7762457e-07  -1.3127831e-06  -1.6889247e-06  -1.1808629e-06  -2.5530691e-07  -1.6054574e-06  -1.1941197e-06   3.8551219e-07  -1.4975279e-06  -1.5620875e-06   5.3325145e-07   1.0694590e-06   1.8041465e-06   1.3342796e-06   1.0609940e-06   2.0650509e-06   9.7127134e-07
  -1.6196850e+00  -2.2755906e-01  -6.6028617e-07   1.7135657e-06   1.7763125e-06   7.8842553e-07  -1.2959035e-06  -1.7518353e-06  -1.0633961e-06  -2.2556622e-07  -1.5843136e-06  -1.1814261e-06   3.3967850e-07  -1.3565669e-06  -1.6660472e-06   4.6954139e-07   1.0681883e-06   1.6517624e-06   1.4921388e-06   1.2788424e-06   1.9145669e-06   9.7692158e-07
  -1.6196850e+00  -2.0078740e-01  -6.0264550e-07   1.7285824e-06   1.8050161e-06   6.9852138e-07  -1.2802077e-06  -1.8082895e-06  -9.4380442e-07  -1.9689157e-07  -1.5649637e-06  -1.1693073e-06   2.9584787e-07  -1.2107335e-06  -1.7595658e-06   4.0869344e-07   1.0658200e-06   1.4901587e-06   1.6351515e-06   1.4775386e-06   1.7478080e-06   9.7967435e-07
